,id,originalTitle,description,contentRating,budget,grossWorldwide,genres,isAdult,numVotes,averageRating
201,tt3011894,Relatos salvajes,Six short stories that explore the extremities of human behavior involving people in distress.,R,3300000.0,31478893.0,"['Comedy', 'Drama', 'Thriller']",False,232469,8.1
202,tt0015864,The Gold Rush,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",Approved,923000.0,82065.0,"['Adventure', 'Comedy', 'Drama']",False,125900,8.1
203,tt1950186,Ford v Ferrari,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,PG-13,97600000.0,226299480.0,"['Action', 'Biography', 'Drama']",False,542731,8.1
204,tt0015324,Sherlock Jr.,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",Passed,,399.0,"['Action', 'Comedy', 'Romance']",False,63558,8.1
205,tt0978762,Mary and Max.,"In 1976 Melbourne, a lonely 8-year-old girl strikes up a correspondence with an unlikely pen pal: a severely obese 44-year-old New Yorker with Asperger's syndrome.",Not Rated,8240000.0,1740791.0,"['Animation', 'Comedy', 'Drama']",False,198547,8.1
206,tt0077416,The Deer Hunter,The lives of a group of friends are forever changed by the Vietnam War.,R,15000000.0,49080312.0,"['Drama', 'War']",False,379944,8.1
207,tt0017925,The General,"After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines.",Passed,750000.0,1388.0,"['Action', 'Adventure', 'Comedy']",False,104117,8.1
208,tt0046268,Le salaire de la peur,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",Not Rated,,22326.0,"['Adventure', 'Drama', 'Thriller']",False,71785,8.1
209,tt0031679,Mr. Smith Goes to Washington,"A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his character.",Approved,1900000.0,146123.0,"['Comedy', 'Drama']",False,127427,8.1
210,tt3315342,Logan,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",R,97000000.0,619180476.0,"['Action', 'Drama', 'Sci-Fi']",False,903977,8.1
211,tt0047296,On the Waterfront,"An ex-prize fighter turned New Jersey longshoreman struggles to stand up to his corrupt union bosses, including his older brother, as he starts to connect with the grieving sister of one of the syndicate's victims.",Approved,910000.0,3768.0,"['Crime', 'Drama', 'Thriller']",False,174674,8.1
212,tt0075148,Rocky,A small-time Philadelphia boxer gets a supremely rare chance to fight the world heavyweight champion in a bout in which he strives to go the distance for his self-respect.,PG,960000.0,117253345.0,"['Drama', 'Sport']",False,671073,8.1
213,tt0050986,Smultronstället,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.",Not Rated,,81070.0,"['Drama', 'Romance']",False,122129,8.1
214,tt0046438,Tôkyô monogatari,"An old couple visit their children and grandchildren in the city, but receive little attention.",Not Rated,,93881.0,['Drama'],False,75524,8.1
215,tt0041959,The Third Man,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",Approved,,1423967.0,"['Drama', 'Film-Noir', 'Mystery']",False,191815,8.1
216,tt1895587,Spotlight,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",R,20000000.0,98690254.0,"['Biography', 'Crime', 'Drama']",False,524962,8.1
217,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save Elizabeth Swann, the governor's daughter and his love, from Jack's former pirate allies, who are now undead.",PG-13,140000000.0,654264546.0,"['Action', 'Adventure', 'Fantasy']",False,1287309,8.1
218,tt26548265,Maharaja,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""lakshmi"" has been taken, leaving them uncertain if it's a person or object. His quest to recover the elusive ""lakshmi"" unfolds.",,200000000.0,975543.0,"['Action', 'Crime', 'Drama']",False,74457,8.4
219,tt0088247,The Terminator,A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.,R,6400000.0,78371200.0,"['Action', 'Adventure', 'Sci-Fi']",False,978360,8.1
220,tt0113247,La haine,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,Not Rated,2590000.0,762618.0,"['Crime', 'Drama']",False,217044,8.1
221,tt0118715,The Big Lebowski,"Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",R,15000000.0,48261691.0,"['Comedy', 'Crime']",False,900357,8.1
222,tt15097216,Jai Bhim,"When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice.",Approved,,,"['Crime', 'Drama']",False,229401,8.6
223,tt0050976,Det sjunde inseglet,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",Not Rated,150000.0,312104.0,"['Drama', 'Fantasy']",False,211656,8.1
224,tt3170832,Room,"A little boy is held captive in a room with his mother since his birth, so he has never known the world outside.",R,13000000.0,35402766.0,"['Drama', 'Thriller']",False,472720,8.1
225,tt0395169,Hotel Rwanda,"Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.",PG-13,17500000.0,33882243.0,"['Biography', 'Drama', 'History']",False,386931,8.1
226,tt0091763,Platoon,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",R,6000000.0,138546255.0,"['Drama', 'War']",False,462153,8.1
227,tt0036868,The Best Years of Our Lives,"Three World War II veterans, two of them traumatized or disabled, return home to the American Midwest to discover that they and their families have been irreparably changed.",Approved,2100000.0,23667133.0,"['Drama', 'Romance', 'War']",False,75841,8.1
228,tt0059742,The Sound of Music,A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,G,8200000.0,161104117.0,"['Biography', 'Drama', 'Family']",False,281979,8.1
229,tt0381681,Before Sunset,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.",R,2700000.0,16507258.0,"['Drama', 'Romance']",False,307000,8.1
230,tt0070047,The Exorcist,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",R,11000000.0,430872776.0,['Horror'],False,485515,8.1
231,tt0317705,The Incredibles,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",PG,92000000.0,631688498.0,"['Action', 'Adventure', 'Animation']",False,872643,8.0
232,tt1028532,Hachi: A Dog's Tale,"Professor Wilson discovers a lost Akita puppy on his way home. Despite objections from his wife, Hachi endears himself to the family and grows to be Parker's loyal companion. As their bond grows deeper, a beautiful relationship unfolds.",G,16000000.0,46749646.0,"['Biography', 'Drama', 'Family']",False,333629,8.1
233,tt1979320,Rush,"James Hunt and Niki Lauda, two extremely skilled Formula One racers, have an intense rivalry with each other. However, it is their enmity that pushes them to their limits.",R,38000000.0,93329761.0,"['Biography', 'Drama', 'Sport']",False,545387,8.1
234,tt5323662,Koe no Katachi,"A deaf girl, Shoko, is bullied by the popular Shoya. As Shoya continues to bully Shoko, the class turns its back on him. Shoko transfers and Shoya grows up as an outcast. Alone and depressed, the regretful Shoya finds Shoko to make amends.",Not Rated,,30819442.0,"['Animation', 'Drama']",False,128309,8.2
235,tt0032138,The Wizard of Oz,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.",G,2777000.0,25637669.0,"['Adventure', 'Family', 'Fantasy']",False,456468,8.1
236,tt0019254,La passion de Jeanne d'Arc,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy, and the ecclesiastical jurists attempt to force her to recant her claims of holy visions.",Passed,,22731.0,"['Biography', 'Drama', 'History']",False,66372,8.1
237,tt0092005,Stand by Me,A writer recounts a childhood journey with his friends to find the body of a missing boy.,R,8000000.0,53525035.0,"['Adventure', 'Comedy', 'Drama']",False,472272,8.1
238,tt0129167,The Iron Giant,A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,PG,70000000.0,23339506.0,"['Action', 'Adventure', 'Animation']",False,250759,8.1
239,tt0476735,Babam ve Oglum,The family of a left-wing journalist is torn apart after the military coup of Turkey in 1980.,Not Rated,,18612999.0,"['Drama', 'Family']",False,98730,8.2
240,tt4016934,Ah-ga-ssi,"In 1930s Korea, a girl is hired as a handmaiden to a Japanese heiress who lives a secluded life on a countryside estate. But the maid has a secret: She is a pickpocket recruited by a swindler to help seduce the Lady and steal her fortune.",Not Rated,10000000000.0,37863670.0,"['Drama', 'Romance', 'Thriller']",False,193582,8.1
241,tt0074958,Network,"A television network cynically exploits a deranged former anchor's ravings and revelations about mass media for its own profit, but finds that his message may be difficult to control.",R,3800000.0,23701317.0,['Drama'],False,182216,8.1
242,tt0058946,La battaglia di Algeri,"In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.",Not Rated,800000.0,962002.0,"['Drama', 'War']",False,72848,8.1
243,tt0032551,The Grapes of Wrath,"An Oklahoma family, driven off their farm by the poverty and hopelessness of the Dust Bowl, joins the westward migration to California, suffering the misfortunes of the homeless in the Great Depression.",Approved,800000.0,7304.0,['Drama'],False,106492,8.1
244,tt11032374,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.",TV-MA,15000000.0,486451200.0,"['Action', 'Adventure', 'Animation']",False,91113,8.2
245,tt0035446,To Be or Not to Be,"During the German occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",Approved,,4578000.0,"['Comedy', 'Romance', 'War']",False,48178,8.1
246,tt16492678,Kimetsu no Yaiba: Tsuzumi Yashiki-hen,Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.,,,67358.0,"['Action', 'Animation', 'Fantasy']",False,34070,8.5
247,tt1954470,Gangs of Wasseypur,"A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.",Not Rated,184000000.0,4384642.0,"['Action', 'Comedy', 'Crime']",False,110271,8.2
248,tt0758758,Into the Wild,"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness.",R,15000000.0,56676733.0,"['Adventure', 'Biography', 'Drama']",False,686256,8.0
249,tt1454029,The Help,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",PG-13,25000000.0,221802186.0,['Drama'],False,519398,8.1
